Day,Time,Channel#,Photon Energy (keV)
10/9/2023,17:24:17.989,32,0
10/9/2023,17:24:18.985,356,0
10/9/2023,17:24:20.085,59,0
10/9/2023,17:24:22.058,75,0
10/9/2023,17:24:22.058,31,0
10/9/2023,17:24:22.058,35,0
10/9/2023,17:24:25.180,225,0
10/9/2023,17:24:25.180,99,0
10/9/2023,17:24:25.180,39,0
10/9/2023,17:24:26.593,116,0
10/9/2023,17:24:26.593,72,0
10/9/2023,17:24:28.432,92,0
10/9/2023,17:24:29.433,191,0
10/9/2023,17:24:29.433,78,0
10/9/2023,17:24:30.636,58,0
10/9/2023,17:24:30.636,34,0
10/9/2023,17:24:30.636,47,0
10/9/2023,17:24:30.636,49,0
10/9/2023,17:24:30.636,75,0
10/9/2023,17:24:30.636,36,0
10/9/2023,17:24:30.636,470,0
10/9/2023,17:24:31.391,82,0
10/9/2023,17:24:31.391,407,0
10/9/2023,17:24:31.391,631,0
10/9/2023,17:24:32.127,39,0
10/9/2023,17:24:32.127,61,0
10/9/2023,17:24:36.816,90,0
10/9/2023,17:24:37.524,60,0
10/9/2023,17:24:38.415,78,0
10/9/2023,17:24:38.415,677,0
10/9/2023,17:24:38.415,47,0
10/9/2023,17:24:39.287,65,0
10/9/2023,17:24:39.287,92,0
10/9/2023,17:24:39.287,44,0
10/9/2023,17:24:40.278,72,0
10/9/2023,17:24:40.278,80,0
10/9/2023,17:24:40.278,288,0
10/9/2023,17:24:41.118,39,0
10/9/2023,17:24:41.118,90,0
10/9/2023,17:24:42.126,235,0
10/9/2023,17:24:42.126,64,0
10/9/2023,17:24:42.126,224,0
10/9/2023,17:24:42.126,46,0
10/9/2023,17:24:42.126,85,0
10/9/2023,17:24:42.126,512,0
10/9/2023,17:24:43.157,45,0
10/9/2023,17:24:44.241,47,0
10/9/2023,17:24:44.241,103,0
10/9/2023,17:24:44.241,86,0
10/9/2023,17:24:44.241,238,0
10/9/2023,17:24:44.241,557,0
10/9/2023,17:24:45.108,117,0
10/9/2023,17:24:45.108,130,0
10/9/2023,17:24:45.108,47,0
10/9/2023,17:24:45.108,113,0
10/9/2023,17:24:45.108,100,0
10/9/2023,17:24:46.200,57,0
10/9/2023,17:24:46.200,728,0
10/9/2023,17:24:46.200,56,0
10/9/2023,17:24:47.229,37,0
10/9/2023,17:24:47.229,103,0
10/9/2023,17:24:48.128,50,0
10/9/2023,17:24:48.128,161,0
10/9/2023,17:24:48.128,994,0
10/9/2023,17:24:48.128,640,0
10/9/2023,17:24:49.219,1331,0
10/9/2023,17:24:49.219,33,0
10/9/2023,17:24:50.176,88,0
10/9/2023,17:24:50.176,862,0
10/9/2023,17:24:50.176,109,0
10/9/2023,17:24:50.176,67,0
